timestamp,shift_id,machine_id,operator_id,machine_type,task_id,engine_hours,engine_rpm,engine_load,fuel_level,fuel_consumption_rate,hydraulic_temperature,coolant_temperature,hydraulic_pressure,machine_speed,machine_direction,machine_state,idle_time_seconds,cycle_time_seconds,payload_tonnes,bucket_load_percent,number_of_cycles,operating_mode,latitude,longitude,site_zone,terrain_slope_degrees,vibration,ambient_temperature,rainfall_mm,visibility_meters,wind_speed,seatbelt_status,proximity_distance_meters,nearby_person_count,nearby_vehicle_count,fault_code,machine_health_score,task_progress_percent,site_congestion
2026-09-02 02:30:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.0,1348.4,35.3,92.87,18.38,77.1,85.8,177.5,5.1,reverse,reversing,240.0,64.6,0.0,0.0,12,Economy,23.413039,85.345068,Zone D (Perimeter Drainage),0.0,0.397,26.7,0.0,891.7,16.0,fastened,18.9,0,0,NONE,88.5,13.7,0.3
2026-09-02 02:30:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.0,1738.6,47.7,92.84,24.2,81.3,86.8,227.9,2.2,forward,operating,240.0,68.6,10.75,59.7,12,Economy,23.412206,85.34499,Zone D (Perimeter Drainage),0.0,0.263,26.7,0.0,891.7,16.0,fastened,35.8,0,0,NONE,88.5,13.8,0.3
2026-09-02 02:30:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.01,1766.9,52.3,92.82,26.78,83.2,88.2,273.0,2.2,forward,operating,240.0,66.3,16.52,91.8,12,Economy,23.412843,85.344852,Zone D (Perimeter Drainage),0.0,0.381,26.7,0.0,891.7,16.0,fastened,36.2,0,0,NONE,88.5,14.0,0.3
2026-09-02 02:31:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.01,1697.6,50.8,92.79,24.36,82.5,86.3,231.8,2.8,forward,operating,240.0,65.9,13.61,75.6,12,Economy,23.413056,85.345026,Zone D (Perimeter Drainage),0.0,0.346,26.7,0.0,891.7,16.0,fastened,41.2,0,0,NONE,88.5,14.2,0.3
2026-09-02 02:31:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.02,1756.8,46.9,92.77,23.43,82.4,88.6,264.1,4.4,forward,operating,240.0,66.0,16.69,92.7,12,Economy,23.413359,85.345014,Zone D (Perimeter Drainage),0.0,0.313,26.7,0.0,891.7,16.0,fastened,26.5,0,0,NONE,88.5,14.3,0.3
2026-09-02 02:31:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.02,1765.2,52.9,92.74,25.15,81.2,87.5,241.0,4.4,forward,operating,240.0,68.7,13.51,75.1,12,Economy,23.412882,85.345002,Zone D (Perimeter Drainage),0.0,0.321,26.7,0.0,891.7,16.0,fastened,33.2,0,0,NONE,88.5,14.5,0.3
2026-09-02 02:31:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.03,1741.6,52.3,92.71,24.77,81.1,87.7,244.1,5.2,forward,operating,240.0,69.9,12.97,72.1,12,Economy,23.413278,85.345206,Zone D (Perimeter Drainage),0.0,0.407,26.7,0.0,891.7,16.0,fastened,42.9,0,0,NONE,88.5,14.7,0.3
2026-09-02 02:32:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.03,1342.8,27.7,92.7,16.2,76.1,83.3,196.6,4.2,reverse,reversing,240.0,65.6,0.0,0.0,12,Economy,23.412709,85.345807,Zone D (Perimeter Drainage),0.0,0.312,26.7,0.0,891.7,16.0,fastened,29.3,0,1,NONE,88.5,14.7,0.3
2026-09-02 02:32:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.03,1738.7,51.0,92.67,23.43,83.0,88.2,258.2,3.9,forward,operating,240.0,68.6,16.59,92.2,12,Economy,23.413013,85.345355,Zone D (Perimeter Drainage),0.0,0.387,26.7,0.0,891.7,16.0,fastened,44.4,0,0,NONE,88.5,14.8,0.3
2026-09-02 02:32:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.04,1753.0,50.8,92.65,25.09,82.8,87.4,236.4,1.5,forward,operating,240.0,61.5,11.86,65.9,12,Economy,23.412767,85.345663,Zone D (Perimeter Drainage),0.0,0.24,26.7,0.0,891.7,16.0,fastened,19.1,0,0,NONE,88.5,15.0,0.3
2026-09-02 02:32:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.04,780.0,12.7,92.64,9.26,70.4,81.6,173.2,0.0,neutral,idle,255.0,65.0,0.0,0.0,12,Economy,23.41309,85.345162,Zone D (Perimeter Drainage),0.0,0.205,26.7,0.0,891.7,16.0,fastened,31.9,0,0,NONE,88.5,15.0,0.3
2026-09-02 02:33:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.05,1740.4,53.2,92.61,24.54,82.3,87.8,250.7,2.7,forward,operating,255.0,64.1,14.4,80.0,12,Economy,23.41274,85.345298,Zone D (Perimeter Drainage),0.0,0.254,26.7,0.0,891.7,16.0,fastened,24.2,0,1,NONE,88.5,15.2,0.3
2026-09-02 02:33:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.05,747.5,7.9,92.61,4.72,71.4,79.3,190.4,0.0,neutral,idle,270.0,67.6,0.0,0.0,12,Economy,23.413604,85.345156,Zone D (Perimeter Drainage),0.0,0.263,26.7,0.0,891.7,16.0,fastened,22.5,0,0,NONE,88.5,15.2,0.3
2026-09-02 02:33:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.05,1753.8,52.8,92.58,24.04,81.0,87.2,244.2,4.9,forward,operating,270.0,66.3,15.26,84.8,12,Economy,23.412956,85.34462,Zone D (Perimeter Drainage),0.0,0.46,26.7,0.0,891.7,16.0,fastened,14.5,1,1,NONE,88.5,15.3,0.3
2026-09-02 02:33:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.06,1765.8,53.4,92.56,23.52,81.6,85.7,290.5,4.7,forward,operating,270.0,65.4,19.92,100.0,12,Economy,23.413002,85.344508,Zone D (Perimeter Drainage),0.0,0.394,26.7,0.0,891.7,16.0,fastened,28.3,0,0,NONE,88.5,15.5,0.3
2026-09-02 02:34:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.06,1741.9,52.8,92.53,24.99,82.8,87.4,242.4,4.8,forward,operating,270.0,64.9,13.23,73.5,12,Economy,23.411982,85.345405,Zone D (Perimeter Drainage),0.0,0.387,26.7,0.0,891.7,16.0,fastened,33.8,0,1,NONE,88.5,15.7,0.3
2026-09-02 02:34:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.07,0.0,36.1,92.52,12.87,77.5,83.9,186.1,0.0,neutral,parked,270.0,66.6,0.0,0.0,12,Economy,23.412761,85.344694,Zone D (Perimeter Drainage),0.0,0.242,26.7,0.0,891.7,16.0,fastened,42.8,0,0,NONE,88.5,15.7,0.3
2026-09-02 02:34:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.07,1686.3,46.6,92.49,23.22,81.2,87.2,240.8,1.8,forward,operating,270.0,61.3,13.2,73.4,12,Economy,23.413038,85.344825,Zone D (Perimeter Drainage),0.0,0.249,26.7,0.0,891.7,16.0,fastened,44.1,0,1,NONE,88.5,15.8,0.3
2026-09-02 02:34:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.07,1763.8,50.7,92.47,24.82,78.2,87.6,272.3,5.5,forward,operating,270.0,62.1,19.42,100.0,12,Economy,23.41312,85.345495,Zone D (Perimeter Drainage),0.0,0.419,26.7,0.0,891.7,16.0,fastened,15.3,0,0,NONE,88.5,16.0,0.3
2026-09-02 02:35:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.08,1797.8,50.8,92.44,23.27,78.4,88.2,262.2,5.1,forward,operating,270.0,63.7,17.24,95.8,12,Economy,23.412662,85.344766,Zone D (Perimeter Drainage),0.0,0.433,26.7,0.0,891.7,16.0,fastened,25.7,0,1,NONE,88.5,16.2,0.3
2026-09-02 02:35:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.08,1744.5,51.1,92.42,24.19,80.1,88.3,270.8,5.0,forward,operating,270.0,67.0,18.48,100.0,12,Economy,23.412638,85.345369,Zone D (Perimeter Drainage),0.0,0.358,26.7,0.0,891.7,16.0,fastened,16.4,2,2,NONE,88.5,16.3,0.3
2026-09-02 02:35:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.09,1748.5,55.3,92.39,24.5,82.6,90.4,261.3,1.4,forward,operating,270.0,68.8,14.39,80.0,12,Economy,23.412846,85.345363,Zone D (Perimeter Drainage),0.0,0.19,26.7,0.0,891.7,16.0,fastened,29.2,0,0,NONE,88.5,16.5,0.3
2026-09-02 02:35:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.09,1270.8,33.7,92.38,17.25,79.9,86.5,173.1,6.9,reverse,reversing,270.0,68.3,0.0,0.0,12,Economy,23.41275,85.345489,Zone D (Perimeter Drainage),0.0,0.437,26.7,0.0,891.7,16.0,fastened,21.9,0,0,NONE,88.5,16.5,0.3
2026-09-02 02:36:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.1,1750.5,54.8,92.35,23.39,79.7,89.2,264.1,3.6,forward,operating,270.0,65.0,16.17,89.9,12,Economy,23.413179,85.345375,Zone D (Perimeter Drainage),0.0,0.243,26.7,0.0,891.7,16.0,fastened,16.4,0,0,NONE,88.5,16.7,0.3
2026-09-02 02:36:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.1,1788.3,51.2,92.33,23.53,82.0,87.9,224.9,5.3,forward,operating,270.0,66.7,12.12,67.3,13,Economy,23.412614,85.345123,Zone D (Perimeter Drainage),0.0,0.385,26.7,0.0,891.7,16.0,fastened,38.3,0,0,NONE,88.5,16.8,0.3
2026-09-02 02:36:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.1,1790.0,50.9,92.3,24.25,80.1,89.0,268.7,3.4,forward,operating,270.0,67.3,17.59,97.7,13,Economy,23.412411,85.344974,Zone D (Perimeter Drainage),0.0,0.45,26.7,0.0,891.7,16.0,fastened,12.4,1,0,NONE,88.5,17.0,0.3
2026-09-02 02:36:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.11,1738.5,51.6,92.27,25.37,82.1,84.7,249.6,2.0,forward,operating,270.0,70.1,17.44,96.9,13,Economy,23.412877,85.345322,Zone D (Perimeter Drainage),0.0,0.301,26.7,0.0,891.7,16.0,fastened,38.7,0,0,NONE,88.5,17.2,0.3
2026-09-02 02:37:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.11,1738.0,52.4,92.25,24.03,82.8,88.3,242.4,3.0,forward,operating,270.0,65.1,15.4,85.5,13,Economy,23.412791,85.345668,Zone D (Perimeter Drainage),0.0,0.356,26.7,0.0,891.7,16.0,fastened,15.5,0,0,NONE,88.5,17.3,0.3
2026-09-02 02:37:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.12,1695.0,51.9,92.23,23.08,84.3,85.9,240.5,1.7,forward,operating,270.0,67.0,13.24,73.6,14,Economy,23.412495,85.345173,Zone D (Perimeter Drainage),0.0,0.248,26.7,0.0,891.7,16.0,fastened,46.1,0,1,NONE,88.5,17.5,0.3
2026-09-02 02:37:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.12,1748.3,54.0,92.2,24.49,81.5,89.1,257.9,1.9,forward,operating,270.0,67.4,16.66,92.6,14,Economy,23.413028,85.345001,Zone D (Perimeter Drainage),0.0,0.332,26.7,0.0,891.7,16.0,fastened,19.4,0,0,NONE,88.5,17.7,0.3
2026-09-02 02:37:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.12,1292.9,32.2,92.18,16.0,78.6,83.5,183.9,4.7,reverse,reversing,270.0,66.8,0.0,0.0,14,Economy,23.413267,85.345204,Zone D (Perimeter Drainage),0.0,0.432,26.7,0.0,891.7,16.0,fastened,36.5,0,0,NONE,88.5,17.7,0.3
2026-09-02 02:38:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.13,1755.5,51.6,92.16,23.56,81.6,90.1,228.5,3.4,forward,operating,270.0,67.9,10.6,58.9,14,Economy,23.412314,85.345227,Zone D (Perimeter Drainage),0.0,0.34,26.7,0.0,891.7,16.0,fastened,45.9,0,0,NONE,88.5,17.8,0.3
2026-09-02 02:38:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.13,1750.0,52.7,92.13,25.32,82.2,89.5,256.8,4.4,forward,operating,270.0,62.8,17.59,97.7,14,Economy,23.412238,85.344746,Zone D (Perimeter Drainage),0.0,0.403,26.7,0.0,891.7,16.0,fastened,28.4,0,1,NONE,88.5,18.0,0.3
2026-09-02 02:38:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.14,1768.9,55.5,92.1,28.29,80.7,86.6,254.2,1.8,forward,operating,270.0,64.4,15.08,83.8,14,Economy,23.412809,85.345284,Zone D (Perimeter Drainage),0.0,0.247,26.7,0.0,891.7,16.0,fastened,49.2,0,0,NONE,88.5,18.2,0.3
2026-09-02 02:38:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.14,1759.0,56.1,92.08,26.41,84.0,90.4,273.8,2.7,forward,operating,270.0,65.7,20.08,100.0,15,Economy,23.412572,85.344877,Zone D (Perimeter Drainage),0.0,0.249,26.7,0.0,891.7,16.0,fastened,42.5,0,1,NONE,88.5,18.3,0.3
2026-09-02 02:39:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.15,1698.6,50.3,92.05,23.52,80.5,88.3,255.2,4.4,forward,operating,270.0,63.9,15.33,85.2,15,Economy,23.412574,85.345043,Zone D (Perimeter Drainage),0.0,0.368,26.7,0.0,891.7,16.0,fastened,30.7,0,1,NONE,88.5,18.5,0.3
2026-09-02 02:39:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.15,1760.1,53.2,92.02,25.53,81.2,88.3,241.4,3.1,forward,operating,270.0,65.0,15.79,87.7,15,Economy,23.412297,85.345509,Zone D (Perimeter Drainage),0.0,0.339,26.7,0.0,891.7,16.0,fastened,15.8,0,0,NONE,88.5,18.7,0.3
2026-09-02 02:39:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.15,0.0,32.5,92.01,9.49,77.4,84.5,184.5,0.0,neutral,parked,270.0,72.5,0.0,0.0,15,Economy,23.412146,85.345212,Zone D (Perimeter Drainage),0.0,0.192,26.7,0.0,891.7,16.0,fastened,48.8,0,0,NONE,88.5,18.7,0.3
2026-09-02 02:39:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.16,745.8,13.9,92.0,9.91,72.4,82.8,181.9,0.0,neutral,idle,285.0,62.7,0.0,0.0,15,Economy,23.412019,85.345079,Zone D (Perimeter Drainage),0.0,0.231,26.7,0.0,891.7,16.0,fastened,16.0,1,0,NONE,88.5,18.7,0.3
2026-09-02 02:40:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.16,1389.6,34.6,91.99,17.71,77.4,84.0,191.4,6.1,reverse,reversing,285.0,67.6,0.0,0.0,15,Economy,23.412397,85.345498,Zone D (Perimeter Drainage),0.0,0.412,26.7,0.0,891.7,16.0,fastened,15.2,1,0,NONE,88.5,18.7,0.3
2026-09-02 02:40:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.17,1311.3,38.7,91.96,19.89,79.0,85.0,174.5,2.4,reverse,reversing,285.0,65.6,0.0,0.0,15,Economy,23.412474,85.344813,Zone D (Perimeter Drainage),0.0,0.333,26.7,0.0,891.7,16.0,fastened,47.9,0,0,NONE,88.5,18.7,0.3
2026-09-02 02:40:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.17,1825.0,55.0,91.94,26.86,82.3,88.0,274.9,3.3,forward,operating,285.0,64.0,18.06,100.0,15,Economy,23.41301,85.345264,Zone D (Perimeter Drainage),0.0,0.327,26.7,0.0,891.7,16.0,fastened,49.2,0,0,NONE,88.5,18.8,0.3
2026-09-02 02:40:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.18,1761.4,52.9,91.91,25.41,82.5,88.3,265.3,1.9,forward,operating,285.0,67.8,15.76,87.5,15,Economy,23.412989,85.34579,Zone D (Perimeter Drainage),0.0,0.222,26.7,0.0,891.7,16.0,fastened,42.2,0,0,NONE,88.5,19.0,0.3
2026-09-02 02:41:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.18,1767.2,50.3,91.89,22.75,81.0,87.7,260.6,3.3,forward,operating,285.0,67.1,17.28,96.0,15,Economy,23.412596,85.345383,Zone D (Perimeter Drainage),0.0,0.332,26.7,0.0,891.7,16.0,fastened,21.9,0,1,NONE,88.5,19.2,0.3
2026-09-02 02:41:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.18,1864.7,54.7,91.86,26.48,84.1,90.0,220.3,2.4,forward,operating,285.0,66.1,10.24,56.9,15,Economy,23.412824,85.345626,Zone D (Perimeter Drainage),0.0,0.288,26.7,0.0,891.7,16.0,fastened,37.2,0,0,NONE,88.5,19.3,0.3
2026-09-02 02:41:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.19,1801.9,56.7,91.83,26.48,84.2,88.1,237.4,5.1,forward,operating,285.0,63.8,13.19,73.3,15,Economy,23.412847,85.345315,Zone D (Perimeter Drainage),0.0,0.371,26.7,0.0,891.7,16.0,fastened,26.0,0,0,NONE,88.5,19.5,0.3
2026-09-02 02:41:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.19,809.3,9.7,91.83,4.93,70.4,80.1,192.9,0.0,neutral,idle,300.0,68.4,0.0,0.0,15,Economy,23.4124,85.344888,Zone D (Perimeter Drainage),0.0,0.239,26.7,0.0,891.7,16.0,fastened,21.0,0,1,NONE,88.5,19.5,0.3
2026-09-02 02:42:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.2,1804.9,53.1,91.8,24.43,82.7,89.2,252.2,4.8,forward,operating,300.0,65.7,16.27,90.4,15,Economy,23.412711,85.345321,Zone D (Perimeter Drainage),0.0,0.324,26.7,0.0,891.7,16.0,fastened,20.2,0,0,NONE,88.5,19.7,0.3
2026-09-02 02:42:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.2,1788.5,52.0,91.77,26.36,81.8,86.3,230.0,3.0,forward,operating,300.0,64.9,13.07,72.6,15,Economy,23.412649,85.344203,Zone D (Perimeter Drainage),0.0,0.364,26.7,0.0,891.7,16.0,fastened,40.7,0,0,NONE,88.5,19.8,0.3
2026-09-02 02:42:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.2,1738.9,47.6,91.75,22.46,79.4,86.7,237.8,1.9,forward,operating,300.0,57.7,15.28,84.9,15,Economy,23.413054,85.344697,Zone D (Perimeter Drainage),0.0,0.362,26.7,0.0,891.7,16.0,fastened,17.8,0,0,NONE,88.5,20.0,0.3
2026-09-02 02:42:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.21,1275.2,29.7,91.74,11.84,75.6,83.4,180.7,2.9,reverse,reversing,300.0,67.0,0.0,0.0,15,Economy,23.413129,85.34509,Zone D (Perimeter Drainage),0.0,0.36,26.7,0.0,891.7,16.0,fastened,22.4,0,0,NONE,88.5,20.0,0.3
2026-09-02 02:43:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.21,765.8,15.8,91.73,8.8,75.6,82.4,177.1,0.0,neutral,idle,315.0,65.1,0.0,0.0,15,Economy,23.414017,85.344841,Zone D (Perimeter Drainage),0.0,0.166,26.7,0.0,891.7,16.0,fastened,22.4,0,0,NONE,88.5,20.0,0.3
2026-09-02 02:43:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.22,1807.7,53.9,91.7,25.86,81.1,88.8,247.1,2.4,forward,operating,315.0,69.3,15.92,88.5,15,Economy,23.413206,85.344526,Zone D (Perimeter Drainage),0.0,0.231,26.7,0.0,891.7,16.0,fastened,34.4,0,1,NONE,88.5,20.2,0.3
2026-09-02 02:43:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.22,1684.8,51.5,91.68,23.35,81.0,87.1,243.6,1.7,forward,operating,315.0,66.0,13.75,76.4,15,Economy,23.413154,85.345475,Zone D (Perimeter Drainage),0.0,0.36,26.7,0.0,891.7,16.0,unfastened,18.8,0,1,NONE,88.5,20.3,0.3
2026-09-02 02:43:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.22,740.1,14.4,91.67,8.67,74.3,81.6,180.7,0.0,neutral,idle,330.0,67.3,0.0,0.0,15,Economy,23.412922,85.344615,Zone D (Perimeter Drainage),0.0,0.165,26.7,0.0,891.7,16.0,fastened,40.2,0,0,NONE,88.5,20.3,0.3
2026-09-02 02:44:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.23,1761.2,48.3,91.64,22.5,81.2,88.6,255.8,1.8,forward,operating,330.0,63.5,15.48,86.0,15,Economy,23.412176,85.344856,Zone D (Perimeter Drainage),0.0,0.293,26.7,0.0,891.7,16.0,fastened,39.2,0,0,NONE,88.5,20.5,0.3
2026-09-02 02:44:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.23,1769.8,52.9,91.62,25.97,83.4,88.2,257.2,5.8,forward,operating,330.0,69.0,14.94,83.0,15,Economy,23.412137,85.345282,Zone D (Perimeter Drainage),0.0,0.41,26.7,0.0,891.7,16.0,fastened,43.8,0,0,NONE,88.5,20.7,0.3
2026-09-02 02:44:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.24,1729.2,54.7,91.59,26.13,81.9,86.9,249.3,5.7,forward,operating,330.0,63.6,14.09,78.3,15,Economy,23.41271,85.345912,Zone D (Perimeter Drainage),0.0,0.358,26.7,0.0,891.7,16.0,fastened,39.9,0,1,NONE,88.5,20.8,0.3
2026-09-02 02:44:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.24,1679.9,46.7,91.57,19.74,79.3,86.6,242.2,2.4,forward,operating,330.0,64.0,13.8,76.7,15,Economy,23.413074,85.345471,Zone D (Perimeter Drainage),0.0,0.275,26.7,0.0,891.7,16.0,fastened,8.2,2,1,NONE,88.5,21.0,0.3
2026-09-02 02:45:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.25,1802.6,52.4,91.54,26.02,81.9,87.8,228.0,2.6,forward,operating,330.0,67.6,10.94,60.8,15,Economy,23.412412,85.344611,Zone D (Perimeter Drainage),0.0,0.236,26.7,0.0,891.7,16.0,fastened,17.9,0,0,NONE,88.5,21.2,0.3
2026-09-02 02:45:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.25,0.0,37.3,91.53,12.1,77.9,84.5,174.1,0.0,neutral,parked,330.0,66.0,0.0,0.0,15,Economy,23.412471,85.345213,Zone D (Perimeter Drainage),0.0,0.249,26.7,0.0,891.7,16.0,fastened,28.1,0,1,NONE,88.5,21.2,0.3
2026-09-02 02:45:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.25,18.4,33.6,91.52,10.96,78.1,83.5,185.0,0.0,neutral,parked,330.0,69.0,0.0,0.0,15,Economy,23.413284,85.345093,Zone D (Perimeter Drainage),0.0,0.223,26.7,0.0,891.7,16.0,fastened,42.4,0,0,NONE,88.5,21.2,0.3
2026-09-02 02:45:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.26,1748.1,51.1,91.5,20.95,79.9,87.3,261.4,5.7,forward,operating,330.0,64.9,16.87,93.7,15,Economy,23.413094,85.345106,Zone D (Perimeter Drainage),0.0,0.431,26.7,0.0,891.7,16.0,fastened,15.7,0,0,NONE,88.5,21.3,0.3
2026-09-02 02:46:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.26,1294.8,36.6,91.48,16.91,79.3,85.1,173.8,6.5,reverse,reversing,330.0,68.2,0.0,0.0,15,Economy,23.411995,85.345394,Zone D (Perimeter Drainage),0.0,0.435,26.7,0.0,891.7,16.0,fastened,44.9,0,0,NONE,88.5,21.3,0.3
2026-09-02 02:46:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.27,778.7,14.9,91.47,9.01,71.1,80.7,175.1,0.0,neutral,idle,345.0,64.1,0.0,0.0,15,Economy,23.412728,85.344667,Zone D (Perimeter Drainage),0.0,0.264,26.7,0.0,891.7,16.0,fastened,43.0,0,0,NONE,88.5,21.3,0.3
2026-09-02 02:46:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.27,797.7,9.7,91.46,8.57,69.9,79.8,181.7,0.0,neutral,idle,360.0,71.8,0.0,0.0,15,Economy,23.412795,85.34584,Zone D (Perimeter Drainage),0.0,0.215,26.7,0.0,891.7,16.0,fastened,8.0,1,0,NONE,88.5,21.3,0.3
2026-09-02 02:46:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.28,1835.1,56.5,91.44,24.6,83.2,87.5,261.4,4.9,forward,operating,360.0,67.0,17.46,97.0,15,Economy,23.412992,85.34446,Zone D (Perimeter Drainage),0.0,0.37,26.7,0.0,891.7,16.0,fastened,43.5,0,0,NONE,88.5,21.5,0.3
2026-09-02 02:47:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.28,731.6,9.2,91.43,3.61,72.5,79.1,167.5,0.0,neutral,idle,375.0,64.3,0.0,0.0,15,Economy,23.413597,85.345635,Zone D (Perimeter Drainage),0.0,0.268,26.7,0.0,891.7,16.0,fastened,45.1,0,0,NONE,88.5,21.5,0.3
2026-09-02 02:47:15,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.28,1728.1,53.5,91.41,23.93,81.8,88.3,266.9,5.2,forward,operating,375.0,73.4,16.47,91.5,15,Economy,23.413557,85.345256,Zone D (Perimeter Drainage),0.0,0.439,26.7,0.0,891.7,16.0,fastened,48.2,0,1,NONE,88.5,21.7,0.3
2026-09-02 02:47:30,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.29,1757.1,53.6,91.38,24.93,84.1,88.9,276.0,2.6,forward,operating,375.0,65.8,17.54,97.4,15,Economy,23.413136,85.344791,Zone D (Perimeter Drainage),0.0,0.34,26.7,0.0,891.7,16.0,fastened,36.1,0,0,NONE,88.5,21.8,0.3
2026-09-02 02:47:45,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.29,1807.0,56.0,91.35,28.1,82.6,88.0,261.3,4.7,forward,operating,375.0,67.8,15.63,86.8,15,Economy,23.413085,85.345654,Zone D (Perimeter Drainage),0.0,0.309,26.7,0.0,891.7,16.0,fastened,35.5,0,0,NONE,88.5,22.0,0.3
2026-09-02 02:48:00,SHIFT-0009,CAT-EX-336,OP-001,Excavator,TASK-102,3473.3,1694.3,47.6,91.33,22.6,81.4,90.2,242.1,3.6,forward,operating,375.0,67.5,14.71,81.7,15,Economy,23.412839,85.344498,Zone D (Perimeter Drainage),0.0,0.31,26.7,0.0,891.7,16.0,fastened,13.2,1,0,NONE,88.5,22.2,0.3
